"id","organization_id","url","type","species","age","gender","size","name","breeds.primary"
47607448,"CA717","<a href='https://www.petfinder.com/dog/dolly-47607448/ca/tracy/animal-rescue-of-tracy-ca717/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","Dolly","Terrier"
47607438,"CA717","<a href='https://www.petfinder.com/dog/molly-47607438/ca/tracy/animal-rescue-of-tracy-ca717/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","Molly","Terrier"
47606520,"CA1655","<a href='https://www.petfinder.com/dog/tempe-47606520/ca/lindsay/central-valley-rescue-railroad-ca1655/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","Tempe","Australian Shepherd"
47606521,"CA1655","<a href='https://www.petfinder.com/dog/sedona-47606521/ca/lindsay/central-valley-rescue-railroad-ca1655/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Sedona","Australian Shepherd"
47605735,"CA944","<a href='https://www.petfinder.com/dog/thunder-47605735/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","THUNDER","German Shepherd Dog"
47605700,"CA1110","<a href='https://www.petfinder.com/dog/a539922-47605700/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Small","A539922","Australian Shepherd"
47605698,"CA149","<a href='https://www.petfinder.com/cat/boots-47605698/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","BOOTS","Domestic Short Hair"
47605278,"CA628","<a href='https://www.petfinder.com/dog/sir-47605278/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Male","Small","Sir","Pug"
47605281,"CA628","<a href='https://www.petfinder.com/dog/rosie-47605281/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Rosie","Cattle Dog"
47605280,"CA628","<a href='https://www.petfinder.com/dog/boop-47605280/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","Boop","Terrier"
47605282,"CA628","<a href='https://www.petfinder.com/dog/shannon-47605282/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Shannon","Labrador Retriever"
47605279,"CA628","<a href='https://www.petfinder.com/dog/betty-47605279/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Betty","Terrier"
47604963,"CA149","<a href='https://www.petfinder.com/dog/a288091-47604963/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","A288091","Australian Kelpie"
47604964,"CA149","<a href='https://www.petfinder.com/dog/a288644-47604964/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","A288644","Pit Bull Terrier"
47604965,"CA149","<a href='https://www.petfinder.com/dog/bruno-47604965/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","BRUNO","Pug"
47604794,"CA628","<a href='https://www.petfinder.com/dog/charm-47604794/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Medium","Charm","Husky"
47604174,"CA2099","<a href='https://www.petfinder.com/dog/dodger-47604174/ca/tulare/tulare-animal-services-ca2099/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Male","Medium","Dodger","Australian Cattle Dog / Blue Heeler"
47603789,"CA2099","<a href='https://www.petfinder.com/dog/lola-47603789/ca/tulare/tulare-animal-services-ca2099/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Large","Lola","Alaskan Malamute"
47603300,"CA628","<a href='https://www.petfinder.com/dog/peaches-47603300/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Peaches","Pit Bull Terrier"
47601683,"CA2390","<a href='https://www.petfinder.com/dog/max-47601683/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Max","Terrier"
47601682,"CA2390","<a href='https://www.petfinder.com/cat/tanner-47601682/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Tanner","Domestic Short Hair"
47601681,"CA2390","<a href='https://www.petfinder.com/dog/shamrock-47601681/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Shamrock","Belgian Shepherd / Malinois"
47601684,"CA2390","<a href='https://www.petfinder.com/cat/tina-47601684/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Tina","Domestic Short Hair"
47601534,"CA1655","<a href='https://www.petfinder.com/dog/satchmo-47601534/ca/lindsay/central-valley-rescue-railroad-ca1655/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Satchmo","English Bulldog"
47601508,"CA229","<a href='https://www.petfinder.com/cat/jimbo-47601508/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Senior","Male","Large","Jimbo","Domestic Short Hair"
47601438,"CA1655","<a href='https://www.petfinder.com/dog/cadbury-47601438/ca/lindsay/central-valley-rescue-railroad-ca1655/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Medium","Cadbury","Labrador Retriever"
47601437,"CA1655","<a href='https://www.petfinder.com/dog/april-47601437/ca/lindsay/central-valley-rescue-railroad-ca1655/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","April","Terrier"
47601310,"CA1655","<a href='https://www.petfinder.com/dog/preston-47601310/ca/lindsay/central-valley-rescue-railroad-ca1655/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Preston","Terrier"
47601238,"CA149","<a href='https://www.petfinder.com/dog/stella-47601238/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Large","STELLA","Pit Bull Terrier"
47601050,"CA628","<a href='https://www.petfinder.com/dog/mika-47601050/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Mika","Shepherd"
47600297,"CA1123","<a href='https://www.petfinder.com/cat/kitty-soft-paws-47600297/ca/escalon/escalon-animal-shelter-ca1123/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Medium","Kitty Soft Paws","Tortoiseshell"
47600327,"CA628","<a href='https://www.petfinder.com/dog/tux-47600327/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Tux","Poodle"
47599719,"CA2200","<a href='https://www.petfinder.com/dog/chloe-47599719/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Female","Small","Chloe","Chihuahua"
47599663,"CA2200","<a href='https://www.petfinder.com/dog/coco-47599663/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","CoCo","Chihuahua"
47599662,"CA2200","<a href='https://www.petfinder.com/dog/paco-47599662/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Paco","Chihuahua"
47598724,"CA2291","<a href='https://www.petfinder.com/dog/rags-47598724/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","RAGS","Maltese"
47598723,"CA2291","<a href='https://www.petfinder.com/dog/ford-47598723/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Medium","FORD","Shepherd"
47598720,"CA2291","<a href='https://www.petfinder.com/dog/ava-47598720/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","AVA","Shih Tzu"
47598726,"CA2291","<a href='https://www.petfinder.com/dog/aubrey-47598726/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","AUBREY","Shih Tzu"
47598146,"CA1640","<a href='https://www.petfinder.com/dog/kabuto-47598146/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Medium","Kabuto","Shepherd"
47598149,"CA1640","<a href='https://www.petfinder.com/dog/dory-47598149/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","Dory","Chihuahua"
47598148,"CA1640","<a href='https://www.petfinder.com/dog/emily-47598148/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Emily","Shepherd"
47598151,"CA1640","<a href='https://www.petfinder.com/dog/bane-47598151/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","Bane","Cattle Dog"
47597359,"CA1110","<a href='https://www.petfinder.com/dog/duke-47597359/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","DUKE","German Shepherd Dog"
47596798,"CA492","<a href='https://www.petfinder.com/cat/charlie-47596798/ca/visalia/tulare-county-animal-services-ca492/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","CHARLIE","Domestic Short Hair"
47596799,"CA492","<a href='https://www.petfinder.com/dog/bruiser-47596799/ca/visalia/tulare-county-animal-services-ca492/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","BRUISER","Basset Hound"
47596796,"CA492","<a href='https://www.petfinder.com/dog/puppet-47596796/ca/visalia/tulare-county-animal-services-ca492/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","PUPPET","Basset Hound"
47596769,"CA149","<a href='https://www.petfinder.com/dog/barny-47596769/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","BARNY","Pit Bull Terrier"
47596770,"CA149","<a href='https://www.petfinder.com/dog/rufus-47596770/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","RUFUS","Pit Bull Terrier"
47596157,"CA628","<a href='https://www.petfinder.com/dog/cliff-47596157/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Male","Large","Cliff","Pit Bull Terrier"
47595813,"CA149","<a href='https://www.petfinder.com/dog/ernie-47595813/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","ERNIE","Pit Bull Terrier"
47595815,"CA149","<a href='https://www.petfinder.com/dog/treena-47595815/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","TREENA","American Bulldog"
47595814,"CA149","<a href='https://www.petfinder.com/dog/mary-47595814/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","MARY","Pit Bull Terrier"
47595544,"CA457","<a href='https://www.petfinder.com/cat/ginger-snap-47595544/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","Ginger Snap","Tabby"
47595201,"CA2390","<a href='https://www.petfinder.com/dog/tucker-47595201/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Tucker","Shepherd"
47595203,"CA2390","<a href='https://www.petfinder.com/dog/brutus-47595203/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Brutus","Pit Bull Terrier"
47595204,"CA2390","<a href='https://www.petfinder.com/dog/geraldo-47595204/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Geraldo","Siberian Husky"
47595199,"CA2390","<a href='https://www.petfinder.com/dog/maverick-47595199/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Maverick","Pit Bull Terrier"
47593779,"CA149","<a href='https://www.petfinder.com/dog/jasmine-47593779/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","JASMINE","Terrier"
47593778,"CA149","<a href='https://www.petfinder.com/dog/sprite-47593778/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","SPRITE","Chihuahua"
47593547,"CA628","<a href='https://www.petfinder.com/dog/bianca-47593547/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Bianca","Cattle Dog"
47593063,"CA149","<a href='https://www.petfinder.com/dog/penny-47593063/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","PENNY","German Shepherd Dog"
47593062,"CA149","<a href='https://www.petfinder.com/dog/buster-47593062/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","BUSTER","Pit Bull Terrier"
47592836,"CA628","<a href='https://www.petfinder.com/dog/clover-47592836/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","Clover","Cairn Terrier"
47592813,"CA457","<a href='https://www.petfinder.com/cat/cat-18941-rae-47592813/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Medium","Cat 18941 (Rae)","Domestic Short Hair"
47592640,"CA71","<a href='https://www.petfinder.com/cat/benjamin-47592640/ca/jamestown/humane-society-of-tuolumne-county-ca71/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","Benjamin","Domestic Long Hair"
47592641,"CA71","<a href='https://www.petfinder.com/cat/midnight-47592641/ca/jamestown/humane-society-of-tuolumne-county-ca71/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","Midnight","Tuxedo"
47592484,"CA2453","<a href='https://www.petfinder.com/dog/hulda-47592484/ca/visalia/visalia-animal-care-center-ca2453/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Hulda","Belgian Shepherd / Malinois"
47592485,"CA2453","<a href='https://www.petfinder.com/dog/alger-47592485/ca/visalia/visalia-animal-care-center-ca2453/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Alger","Belgian Shepherd / Malinois"
47591704,"CA149","<a href='https://www.petfinder.com/dog/pixie-47591704/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","PIXIE","Pit Bull Terrier"
47588532,"CA1640","<a href='https://www.petfinder.com/dog/mandy-47588532/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Mandy","German Shepherd Dog"
47588533,"CA1640","<a href='https://www.petfinder.com/dog/sally-47588533/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","Sally","Mixed Breed"
47588514,"CA1640","<a href='https://www.petfinder.com/dog/peale-47588514/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Small","Peale","Mixed Breed"
47588534,"CA1640","<a href='https://www.petfinder.com/dog/jay-47588534/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","Jay","Catahoula Leopard Dog"
47588537,"CA1640","<a href='https://www.petfinder.com/dog/penelope-47588537/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Penelope","Mixed Breed"
